ALO_plane_DEFINITIVO_body

Right Surface Points
        x()          y()          z()
  Cross Section   1
      -0.30818432       0.05840864      -0.06307670
      -0.30818432       0.05846079      -0.06601131
      -0.30818432       0.05840508      -0.06895641
      -0.30818432       0.05824210      -0.07190631
      -0.30818432       0.05797246      -0.07485535
      -0.30818432       0.05759677      -0.07779784
      -0.30818432       0.05711562      -0.08072809
      -0.30818432       0.05652962      -0.08364043
      -0.30818432       0.05583936      -0.08652918
      -0.30818432       0.05504547      -0.08938865
      -0.30818432       0.05414853      -0.09221316
      -0.30818432       0.05314915      -0.09499704
      -0.30818432       0.05204794      -0.09773459
      -0.30818432       0.05084549      -0.10042015
      -0.30818432       0.04954241      -0.10304802
      -0.30818432       0.04813930      -0.10561253
      -0.30818432       0.04663677      -0.10810800
      -0.30818432       0.04503542      -0.11052874
      -0.30818432       0.04333585      -0.11286908
      -0.30818432       0.04153866      -0.11512332
      -0.30818432       0.03964446      -0.11728580
      -0.30818432       0.03765385      -0.11935084
      -0.30818432       0.03556743      -0.12131274
      -0.30818432       0.03338581      -0.12316582
      -0.30818432       0.03110959      -0.12490442
      -0.30818432       0.02873938      -0.12652284
      -0.30818432       0.02627577      -0.12801541
      -0.30818432       0.02371936      -0.12937644
      -0.30818432       0.02107077      -0.13060025
      -0.30818432       0.01833059      -0.13168117
      -0.30818432       0.01549943      -0.13261350
      -0.30818432       0.01257789      -0.13339158
      -0.30818432       0.00956658      -0.13400971
      -0.30818432       0.00646609      -0.13446222
      -0.30818432       0.00327703      -0.13474342
      -0.30818432       0.00000000      -0.13484764

  Cross Section  10
      -0.30010289       0.00000000      -0.00713264
      -0.30010289       0.00381028      -0.00692730
      -0.30010289       0.00749147      -0.00691587
      -0.30010289       0.01104411      -0.00709243
      -0.30010289       0.01446877      -0.00745102
      -0.30010289       0.01776600      -0.00798570
      -0.30010289       0.02093636      -0.00869053
      -0.30010289       0.02398039      -0.00955957
      -0.30010289       0.02689867      -0.01058687
      -0.30010289       0.02969174      -0.01176650
      -0.30010289       0.03236017      -0.01309250
      -0.30010289       0.03490449      -0.01455894
      -0.30010289       0.03732528      -0.01615988
      -0.30010289       0.03962309      -0.01788936
      -0.30010289       0.04179847      -0.01974145
      -0.30010289       0.04385197      -0.02171021
      -0.30010289       0.04578417      -0.02378969
      -0.30010289       0.04759560      -0.02597396
      -0.30010289       0.04928683      -0.02825705
      -0.30010289       0.05085841      -0.03063305
      -0.30010289       0.05231090      -0.03309599
      -0.30010289       0.05364485      -0.03563995
      -0.30010289       0.05486083      -0.03825897
      -0.30010289       0.05595937      -0.04094711
      -0.30010289       0.05694105      -0.04369844
      -0.30010289       0.05780642      -0.04650700
      -0.30010289       0.05855603      -0.04936686
      -0.30010289       0.05919043      -0.05227208
      -0.30010289       0.05971020      -0.05521670
      -0.30010289       0.06011587      -0.05819479
      -0.30010289       0.06040800      -0.06120041
      -0.30010289       0.06058716      -0.06422761
      -0.30010289       0.06065390      -0.06727045
      -0.30010289       0.06060877      -0.07032298
      -0.30010289       0.06045233      -0.07337927
      -0.30010289       0.06018513      -0.07643337
      -0.30010289       0.05980774      -0.07947934
      -0.30010289       0.05932070      -0.08251124
      -0.30010289       0.05872457      -0.08552312
      -0.30010289       0.05801992      -0.08850904
      -0.30010289       0.05720728      -0.09146305
      -0.30010289       0.05628723      -0.09437923
      -0.30010289       0.05526031      -0.09725161
      -0.30010289       0.05412708      -0.10007427
      -0.30010289       0.05288810      -0.10284125
      -0.30010289       0.05154392      -0.10554661
      -0.30010289       0.05009510      -0.10818442
      -0.30010289       0.04854220      -0.11074873
