0.23313,-2.7895,-0.024631,-0.074097,1.0122e+05,-0.13636,-0,-0.99066,-107.2,0.000131,14.618,106.2
0.22365,-2.7895,-0.023333,-0.07372,1.0124e+05,-0.13483,-0,-0.99087,-88.8,0.000131,11.973,87.989
0.21416,-2.7895,-0.022054,-0.07335,1.0125e+05,-0.13251,0,-0.99118,-72.26,0.000131,9.5749,71.623
0.20467,-2.7895,-0.020796,-0.072994,1.0127e+05,-0.1304,0,-0.99146,-56.699,0.000131,7.3935,56.215
0.19518,-2.7895,-0.019559,-0.072661,1.0129e+05,-0.12794,0,-0.99178,-41.128,0.000131,5.2618,40.79
0.18569,-2.7895,-0.018352,-0.072364,1.013e+05,-0.12422,0,-0.99225,-27.722,0.000131,3.4436,27.507
0.17619,-2.7895,-0.017175,-0.072112,1.0131e+05,-0.12183,-0,-0.99255,-15.247,0.000131,1.8576,15.133
0.16669,-2.7895,-0.016021,-0.071908,1.0133e+05,-0.11933,-0,-0.99285,-1.3024,0.000131,0.15542,1.2931
0.15718,-2.7895,-0.014896,-0.071745,1.0134e+05,-0.1156,-0,-0.9933,12.793,0.000131,-1.4788,-12.707
0.14767,-2.7895,-0.013811,-0.071606,1.0135e+05,-0.11104,-0,-0.99382,25.409,0.000131,-2.8215,-25.252
0.13815,-2.7895,-0.012769,-0.071469,1.0136e+05,-0.10679,-0,-0.99428,37.496,0.000131,-4.0042,-37.281
0.12863,-2.7895,-0.011769,-0.071334,1.0138e+05,-0.10204,0,-0.99478,50.883,0.000131,-5.192,-50.618
0.1191,-2.7895,-0.01083,-0.071226,1.0139e+05,-0.09404,0,-0.99557,62.069,0.000131,-5.837,-61.794
0.10956,-2.7895,-0.009969,-0.071193,1.014e+05,-0.085605,-0,-0.99633,68.333,0.000131,-5.8496,-68.082
0.10001,-2.7895,-0.00919,-0.071316,1.014e+05,-0.076976,0,-0.99703,70.38,0.000131,-5.4176,-70.172
0.090443,-2.7895,-0.0085,-0.071621,1.0139e+05,-0.067062,0,-0.99775,65.001,0.000131,-4.3591,-64.855
0.080866,-2.7895,-0.007913,-0.07206,1.0136e+05,-0.055232,0,-0.99847,37.707,0.000131,-2.0826,-37.649
0.071286,-2.7895,-0.00735,-0.072485,1.0132e+05,-0.062142,0,-0.99807,-2.514,0.000131,0.15622,2.5091
0.061726,-2.7895,-0.006634,-0.072663,1.0131e+05,-0.087341,0,-0.99618,-12.522,0.000131,1.0937,12.474
0.052193,-2.7895,-0.005719,-0.072627,1.0134e+05,-0.10368,0,-0.99461,15.507,0.000131,-1.6077,-15.424
0.042664,-2.7895,-0.004764,-0.072565,1.0135e+05,-0.095736,0,-0.99541,20.386,0.000131,-1.9516,-20.292
0.033133,-2.7895,-0.00383,-0.072631,1.0129e+05,-0.099371,0,-0.99505,-34.51,0.000131,3.4293,34.339
